transaction_id,customer_id,timestamp,amount,currency,origin_country,destination_country,channel,device_type,is_anomaly,hour,day_of_week,day_of_month,month,customer_avg_amount,customer_std_amount,customer_min_amount,customer_max_amount,customer_transaction_count,customer_unique_countries,customer_unique_channels,amount_deviation,currency_encoded,origin_country_encoded,destination_country_encoded,channel_encoded,device_type_encoded,anomaly_score,predicted_anomaly
TXN00000112,CUST000174,2025-06-19 12:35:22.664021,1213.23,EUR,IT,IT,app,mobile,0,12,3,19,6,953.0994444444445,735.2875712941743,105.45,2963.0,54,5,4,0.3537807047981525,1,5,8,0,2,0.4489305611682926,0
TXN00000113,CUST000030,2025-11-16 13:38:22.664021,578.61,GBP,GB,FR,sucursal,pos,0,13,6,16,11,4372.2555,13583.520197456297,117.06,88363.59,60,8,4,-0.27928294319694313,2,4,5,2,3,0.4639356241996842,0
TXN00000114,CUST000036,2025-11-01 05:25:22.664021,4914.43,EUR,FR,ES,web,desktop,0,5,5,1,11,10988.67559322034,17235.1131600734,1593.82,80831.18,59,10,4,-0.35243433196246193,1,3,4,3,1,0.47729664085142043,0
TXN00000115,CUST000174,2025-08-15 13:55:22.664021,2043.29,EUR,IT,IT,app,atm,0,13,4,15,8,953.0994444444445,735.2875712941743,105.45,2963.0,54,5,4,1.4826723538302797,1,5,8,0,0,0.47976207978485547,0
TXN00000116,CUST000012,2025-11-22 16:34:22.664021,2376.69,EUR,IT,GB,sucursal,pos,0,16,5,22,11,10409.180892857143,18406.267596492755,1017.21,88472.2,56,9,4,-0.43639976710711864,1,5,6,2,3,0.49572470095598364,0
TXN00000117,CUST000164,2025-03-12 08:54:22.664021,3211.02,CHF,US,ES,web,pos,0,8,2,12,3,5759.409827586207,3931.2540620704726,1054.44,14842.44,58,6,4,-0.648238395865926,0,6,4,3,3,0.49435708276537693,0
TXN00000118,CUST000129,2024-12-26 16:00:22.664021,7018.33,USD,US,IT,app,desktop,0,16,3,26,12,5171.594634146341,3069.580435637823,1448.31,14426.04,41,6,4,0.6016246858402666,3,6,8,0,1,0.5607754045815122,0
TXN00000119,CUST000023,2025-11-15 09:50:22.664021,5076.91,EUR,FR,CH,web,pos,0,9,5,15,11,19429.679032258067,27485.165593373804,808.61,93511.09,62,11,4,-0.5222005660826752,1,3,1,3,3,0.5504006938319744,0
TXN00000120,CUST000185,2024-12-09 09:06:22.664021,439.45,EUR,GB,IT,cajero,tablet,0,9,0,9,12,845.7542857142857,659.7552020194057,107.93,2962.75,49,5,4,-0.615840972310354,1,4,8,1,4,0.45484191824591536,0
TXN00000121,CUST000173,2025-01-05 11:47:22.664021,4724.11,EUR,DE,US,app,atm,0,11,6,5,1,5416.205952380952,3884.0417916518163,1118.22,14676.84,42,6,4,-0.17818962547991182,1,1,14,0,0,0.5146969210888933,0
TXN00000122,CUST000115,2025-08-03 00:58:22.664021,2231.69,EUR,DE,GB,cajero,pos,0,0,6,3,8,6975.763859649122,5678.052922748995,582.15,24541.97,57,6,4,-0.835510680044313,1,1,6,1,3,0.45967544936890975,0
TXN00000123,CUST000114,2025-08-03 16:23:22.664021,3628.66,EUR,ES,IT,cajero,tablet,0,16,6,3,8,5335.650000000001,3328.235785762344,1233.85,12763.92,56,6,4,-0.512881330940959,1,2,8,1,4,0.4538666225183236,0
TXN00000124,CUST000004,2025-10-26 10:54:22.664021,1282.71,EUR,DE,US,web,desktop,0,10,6,26,10,13912.773380281691,19429.743005806547,601.38,86049.3,71,10,4,-0.6500375931816071,1,1,14,3,1,0.5543233461404918,0
TXN00000125,CUST000108,2025-08-12 04:33:22.664021,171.32,EUR,ES,ES,cajero,mobile,0,4,1,12,8,161.04898305084745,113.9917943612899,19.95,497.52,59,3,4,0.09010312467313275,1,2,4,1,2,0.4445170172725509,0
TXN00000126,CUST000140,2025-10-15 09:56:22.664021,399.04,EUR,DE,GB,cajero,desktop,0,9,2,15,10,680.5558695652173,567.6112813520499,132.76,2321.13,46,5,4,-0.4959659512028736,1,1,6,1,1,0.4175528129328206,0
TXN00000127,CUST000160,2025-03-22 11:38:22.664021,280.62,EUR,DE,IT,cajero,pos,0,11,5,22,3,904.2335714285715,637.0384111964836,114.49,2851.37,56,5,4,-0.9789261675420423,1,1,8,1,3,0.43629367948582665,0
TXN00000128,CUST000076,2025-09-15 10:23:22.664021,44.49,EUR,ES,IT,cajero,mobile,0,10,0,15,9,157.1376595744681,106.39921381723207,16.86,457.19,47,3,4,-1.0587264179342801,1,2,8,1,2,0.45645383270425516,0
TXN00000129,CUST000025,2025-10-21 02:29:22.664021,1153.18,EUR,ES,IT,cajero,pos,0,2,1,21,10,8059.671884057971,21831.48288347488,113.57,98345.17,69,11,4,-0.3163546846819743,1,2,8,1,3,0.49366574945914826,0
TXN00000130,CUST000162,2025-04-12 04:52:22.664021,9134.69,CHF,CH,GB,cajero,desktop,0,4,5,12,4,8187.689791666667,6409.234849582279,610.75,24295.17,48,6,4,0.1477555793180677,0,0,6,1,1,0.5079587834380668,0
TXN00000131,CUST000007,2025-04-06 05:29:22.664021,10849.3,EUR,DE,GB,app,mobile,0,5,6,6,4,14999.866125,16755.28120374154,1084.09,96865.2,80,13,4,-0.24771688844144507,1,1,6,0,2,0.5747971584937992,1
TXN00000132,CUST000109,2025-07-06 08:29:22.664021,2364.2,GBP,CH,DE,sucursal,mobile,0,8,6,6,7,7309.252040816326,6747.518800021043,807.42,24185.66,49,6,4,-0.732869694274588,2,0,3,2,2,0.48376463191872815,0
TXN00000133,CUST000057,2025-05-31 07:09:22.664021,17.9,EUR,ES,FR,cajero,tablet,0,7,5,31,5,180.91574074074074,140.8073723895602,11.53,490.57,54,3,4,-1.1577216222174564,1,2,5,1,4,0.48404683053146186,0
TXN00000134,CUST000010,2025-09-29 09:21:22.664021,989.51,EUR,FR,DE,sucursal,mobile,0,9,0,29,9,5429.407538461538,16831.498659396115,124.77,88540.11,65,10,4,-0.26378503946938786,1,3,3,2,2,0.4658043266473394,0
TXN00000135,CUST000156,2025-09-29 09:58:22.664021,45.96,EUR,FR,ES,cajero,pos,0,9,0,29,9,105.78857142857143,88.03691067704752,12.77,375.54,56,3,4,-0.6795850773144465,1,3,4,1,3,0.46687134431725164,0
TXN00000136,CUST000081,2025-10-31 10:02:22.664021,12520.08,EUR,CH,US,app,pos,0,10,4,31,10,7762.277592592593,5260.794077166913,692.26,19011.44,54,6,4,0.9043886410899455,1,0,14,0,3,0.5374869158030555,0
TXN00000137,CUST000088,2025-03-13 06:22:22.664021,256.66,EUR,DE,ES,sucursal,mobile,0,6,3,13,3,999.984909090909,775.2614145011627,168.78,2889.91,55,5,4,-0.9588054999620887,1,1,4,2,2,0.4232854723229557,0
TXN00000138,CUST000150,2025-06-13 12:48:22.664021,7400.07,EUR,ES,IT,app,pos,0,12,4,13,6,4437.8133333333335,2736.3486113014974,1220.08,12025.36,48,6,4,1.0825582140190688,1,2,8,0,3,0.45368890207616214,0
TXN00000139,CUST000170,2024-12-22 07:32:22.664021,5361.63,GBP,US,CH,cajero,atm,0,7,6,22,12,8912.418965517241,6940.298442880395,530.84,24700.95,58,6,4,-0.5116190599336758,2,6,1,1,0,0.5187371829952561,0
TXN00000140,CUST000085,2025-09-11 14:06:22.664021,1267.55,EUR,FR,GB,app,mobile,0,14,3,11,9,924.8436363636364,611.0956308904902,141.58,2746.59,44,5,4,0.5608064364265942,1,3,6,0,2,0.4424721837863913,0
TXN00000141,CUST000168,2025-08-01 14:28:22.664021,1386.5,EUR,IT,GB,web,mobile,0,14,4,1,8,805.7724074074074,573.1593417914204,118.62,2763.92,54,5,4,1.0132044428767628,1,5,6,3,2,0.4518551214209495,0
TXN00000142,CUST000168,2025-03-15 01:28:22.664021,481.4,EUR,IT,FR,web,atm,0,1,5,15,3,805.7724074074074,573.1593417914204,118.62,2763.92,54,5,4,-0.5659375730100424,1,5,5,3,0,0.44603931167586514,0
TXN00000143,CUST000070,2025-02-22 06:40:22.664021,29.23,EUR,ES,FR,sucursal,pos,0,6,5,22,2,161.0876,115.33640442617927,12.75,451.5,50,3,4,-1.1432435362691713,1,2,5,2,3,0.4519313323319485,0
TXN00000144,CUST000110,2025-11-24 13:31:22.664021,405.66,EUR,ES,FR,app,mobile,0,13,0,24,11,182.09387755102043,131.0415090377906,13.74,460.63,49,3,4,1.7060710181415504,1,2,5,0,2,0.5124061542847297,0
TXN00000145,CUST000027,2025-10-18 02:02:22.664021,203.44,EUR,FR,FR,cajero,atm,0,2,5,18,10,4205.0565625,14809.835345397383,10.99,79818.0,64,5,4,-0.27019993598196396,1,3,5,1,0,0.45533505318233913,0
TXN00000146,CUST000000,2025-02-17 01:08:22.664021,382.25,EUR,DE,FR,web,pos,0,1,0,17,2,3161.6140677966105,11670.320079718895,159.16,85541.05,59,7,4,-0.23815662711672608,1,1,5,3,3,0.47010505680844833,0
TXN00000147,CUST000028,2025-01-30 05:29:22.664021,118.87,EUR,ES,FR,app,tablet,0,5,3,30,1,6322.906923076923,17098.45973627341,19.11,77978.36,52,7,4,-0.36284185934903657,1,2,5,0,4,0.4899788542255204,0
TXN00000148,CUST000004,2025-08-04 05:33:22.664021,3928.33,EUR,DE,GB,app,atm,0,5,0,4,8,13912.773380281691,19429.743005806547,601.38,86049.3,71,10,4,-0.5138741864359184,1,1,6,0,0,0.5370831756350409,0
TXN00000149,CUST000142,2025-07-29 06:17:22.664021,3790.29,EUR,DE,US,web,atm,0,6,1,29,7,6533.238913043478,5298.543436216841,666.85,19029.58,46,6,4,-0.5176798011651789,1,1,14,3,0,0.489277716370852,0
TXN00000150,CUST000010,2025-03-22 15:14:22.664021,331.21,EUR,FR,DE,cajero,atm,0,15,5,22,3,5429.407538461538,16831.498659396115,124.77,88540.11,65,10,4,-0.3028962329098719,1,3,3,1,0,0.46963433569912344,0
TXN00000151,CUST000018,2025-06-17 12:57:22.664021,45.68,EUR,FR,FR,web,desktop,0,12,1,17,6,5103.5586,17225.696229594236,15.89,84153.27,50,6,4,-0.2936240446999638,1,3,5,3,1,0.42684308710675417,0
TXN00000152,CUST000127,2024-12-08 06:16:22.664021,2520.91,EUR,FR,ES,app,tablet,0,6,6,8,12,5175.683538461539,3408.1231986798057,1026.86,14073.5,65,6,4,-0.7789546864711216,1,3,4,0,4,0.4667529060233823,0
TXN00000153,CUST000106,2025-08-17 10:42:22.664021,11.88,EUR,FR,IT,cajero,mobile,0,10,6,17,8,187.99303571428572,139.00723410762927,11.88,497.63,56,3,4,-1.266934311569657,1,3,8,1,2,0.46456712645180315,0
TXN00000154,CUST000127,2025-06-15 03:56:22.664021,1486.4,EUR,FR,DE,web,desktop,0,3,6,15,6,5175.683538461539,3408.1231986798057,1026.86,14073.5,65,6,4,-1.0824971171253868,1,3,3,3,1,0.44571734971382493,0
TXN00000155,CUST000024,2025-08-02 10:13:22.664021,3471.52,EUR,FR,CH,sucursal,pos,0,10,5,2,8,15310.705,20763.682942592637,520.55,98812.76,54,9,4,-0.5701871403143052,1,3,1,2,3,0.4894378971258491,0
TXN00000156,CUST000184,2025-11-21 11:00:22.664021,40.61,EUR,FR,IT,cajero,desktop,0,11,4,21,11,141.98777777777778,127.80667248159469,12.93,486.33,54,3,4,-0.7932119271719962,1,3,8,1,1,0.4521508986627272,0
TXN00000157,CUST000076,2025-09-11 13:02:22.664021,140.79,EUR,ES,FR,cajero,pos,0,13,3,11,9,157.1376595744681,106.39921381723207,16.86,457.19,47,3,4,-0.15364455087896473,1,2,5,1,3,0.4338305291531552,0
TXN00000158,CUST000159,2025-05-20 01:36:22.664021,2631.14,GBP,GB,DE,cajero,atm,0,1,1,20,5,5364.320277777778,2907.7495496055617,1837.52,14914.47,36,6,4,-0.9399641304075077,2,4,3,1,0,0.48251130845858103,0
TXN00000159,CUST000174,2025-04-28 07:08:22.664021,181.12,EUR,IT,FR,app,desktop,0,7,0,28,4,953.0994444444445,735.2875712941743,105.45,2963.0,54,5,4,-1.0499013903305718,1,5,5,0,1,0.47460067357280655,0
TXN00000160,CUST000080,2025-01-08 03:27:22.664021,156.77,EUR,ES,ES,cajero,mobile,0,3,2,8,1,146.3564,118.60946270815987,13.78,474.86,50,3,4,0.08779737867817025,1,2,4,1,2,0.4583074513931691,0
TXN00000161,CUST000103,2024-12-06 05:27:22.664021,4704.27,EUR,ES,FR,cajero,pos,0,5,4,6,12,5214.038510638298,3364.444087380351,1126.94,12261.04,47,6,4,-0.15151641615887315,1,2,5,1,3,0.421583143565345,0
TXN00000162,CUST000105,2025-07-31 09:00:22.664021,3495.12,EUR,US,GB,sucursal,atm,0,9,3,31,7,4980.748490566038,3710.328094247605,1074.39,14077.93,53,6,4,-0.40040353640663573,1,6,6,2,0,0.4653354254057579,0
TXN00000163,CUST000015,2025-02-27 14:41:22.664021,2955.24,EUR,FR,DE,app,tablet,0,14,3,27,2,11967.399047619048,18269.534632656174,1004.49,87786.31,42,10,4,-0.4932889221500383,1,3,3,0,4,0.5281669525827297,0
TXN00000164,CUST000011,2025-02-16 14:37:22.664021,640.07,EUR,ES,ES,cajero,desktop,0,14,6,16,2,6842.28813559322,19777.341914438304,120.51,93059.14,59,8,4,-0.3136022101509877,1,2,4,1,1,0.4569782033880278,0
TXN00000165,CUST000075,2025-06-22 10:10:22.664021,21546.63,EUR,FR,ES,web,pos,0,10,6,22,6,8798.873684210526,6988.470284473828,1140.6,24612.74,57,6,4,1.8241125446704478,1,3,4,3,3,0.4943195380260404,0
TXN00000166,CUST000041,2025-01-03 08:32:22.723200,81555.68,EUR,DE,ES,web,pos,1,8,4,3,1,11344.927833333333,17592.7953892561,1042.59,81555.68,60,9,4,3.9908809605978477,1,1,4,3,3,0.594138140686583,1
TXN00000167,CUST000047,2025-09-27 03:56:22.664021,1998.29,EUR,ES,GB,app,tablet,0,3,5,27,9,15939.252686567163,22037.500971256864,564.29,95641.79,67,12,4,-0.6326017956445026,1,2,6,0,4,0.5347180617781179,0
TXN00000168,CUST000095,2025-11-09 03:14:22.664021,67.47,EUR,IT,ES,app,desktop,0,3,6,9,11,175.85649999999998,142.59839717673157,10.78,490.31,60,3,4,-0.7600821705280972,1,5,4,0,1,0.4946187920581088,0
TXN00000169,CUST000072,2025-01-22 11:18:22.664021,2877.49,GBP,GB,GB,sucursal,desktop,0,11,2,22,1,5567.7047999999995,3639.3995975049706,1298.32,14110.12,50,6,4,-0.7391919263565104,2,4,6,2,1,0.4545280455175029,0
TXN00000170,CUST000132,2025-07-26 15:14:22.664021,3320.98,EUR,ES,ES,cajero,mobile,0,15,5,26,7,4842.353035714286,3440.9431400374256,1071.04,14203.76,56,6,4,-0.4421383828084996,1,2,4,1,2,0.41847760905168657,0
TXN00000171,CUST000150,2025-03-20 03:26:22.664021,6789.99,EUR,ES,IT,app,tablet,0,3,3,20,3,4437.8133333333335,2736.3486113014974,1220.08,12025.36,48,6,4,0.8596041659649096,1,2,8,0,4,0.4717922557825911,0
TXN00000172,CUST000107,2025-02-04 03:56:22.664021,13104.81,EUR,DE,CH,web,desktop,0,3,1,4,2,8391.43761904762,6394.4847395277075,641.04,24787.14,42,6,4,0.7370996369855136,1,1,1,3,1,0.5047738372986659,0
TXN00000173,CUST000152,2025-09-15 07:19:22.664021,933.73,CHF,GB,ES,sucursal,mobile,0,7,0,15,9,951.1576086956521,716.2417846887702,125.83,2743.37,46,5,4,-0.02433201894091245,0,4,4,2,2,0.46516879651230336,0
TXN00000174,CUST000136,2025-03-24 02:29:22.664021,381.73,EUR,FR,FR,cajero,mobile,0,2,0,24,3,156.8698245614035,118.19619667695422,10.52,475.76,57,3,4,1.902431549051764,1,3,5,1,2,0.5003000289331293,0
TXN00000175,CUST000157,2025-01-01 07:29:22.664021,1867.8,EUR,IT,DE,cajero,pos,0,7,2,1,1,4468.6006,3061.342828385575,1001.7,14281.22,50,6,4,-0.8495620206385025,1,5,3,1,3,0.459556692238466,0
TXN00000176,CUST000033,2025-06-29 15:47:22.664021,1321.67,EUR,IT,GB,sucursal,pos,0,15,6,29,6,9367.831525423728,14854.594980586591,1113.58,76070.72,59,10,4,-0.5416614546137112,1,5,6,2,3,0.5074171483070969,0
TXN00000177,CUST000156,2025-10-05 07:48:22.664021,66.96,EUR,FR,ES,app,desktop,0,7,6,5,10,105.78857142857143,88.03691067704752,12.77,375.54,56,3,4,-0.4410487679418973,1,3,4,0,1,0.48537013168719406,0
TXN00000178,CUST000065,2025-09-19 03:56:22.664021,1292.75,EUR,DE,IT,app,atm,0,3,4,19,9,923.64,646.6474119934588,157.06,2903.34,38,5,4,0.5708056548023858,1,1,8,0,0,0.48798138178676126,0
TXN00000179,CUST000143,2025-06-17 13:58:22.664021,2045.58,EUR,ES,US,sucursal,mobile,0,13,1,17,6,5239.2824390243895,3581.701917241844,1357.73,14883.52,41,6,4,-0.8916717560326984,1,2,14,2,2,0.47271550241456456,0
TXN00000180,CUST000019,2025-02-26 02:40:22.664021,5117.6,EUR,DE,US,cajero,pos,0,2,2,26,2,14994.597142857145,18217.965525583575,687.1,72674.82,56,10,4,-0.5421569784202672,1,1,14,1,3,0.5450981491973272,0
TXN00000181,CUST000099,2025-10-07 04:20:22.664021,51.09,EUR,IT,FR,app,pos,0,4,1,7,10,135.7517777777778,119.34773310276017,10.87,491.1,45,3,4,-0.7093706337556668,1,5,5,0,3,0.4788141846050289,0
TXN00000182,CUST000160,2025-09-29 11:41:22.664021,733.56,EUR,DE,DE,sucursal,pos,0,11,0,29,9,904.2335714285715,637.0384111964836,114.49,2851.37,56,5,4,-0.2679172372668953,1,1,3,2,3,0.4556236699355035,0
TXN00000183,CUST000077,2025-01-15 09:43:22.664021,1134.63,USD,CH,ES,cajero,mobile,0,9,2,15,1,6464.85641509434,5759.730942651314,662.88,21657.81,53,6,4,-0.9254297583066103,3,0,4,1,2,0.4946591530300427,0
TXN00000184,CUST000095,2025-07-30 05:27:22.664021,257.04,EUR,IT,ES,app,desktop,0,5,2,30,7,175.85649999999998,142.59839717673157,10.78,490.31,60,3,4,0.5693156517746012,1,5,4,0,1,0.4895634477421698,0
TXN00000185,CUST000083,2025-09-05 04:48:22.664021,23.45,EUR,ES,IT,cajero,desktop,0,4,4,5,9,158.37742857142857,131.01619648393864,23.45,495.8,70,3,4,-1.0298530346827492,1,2,8,1,1,0.48296731706071727,0
TXN00000186,CUST000109,2025-06-14 11:39:22.664021,807.42,CHF,CH,DE,web,pos,0,11,5,14,6,7309.252040816326,6747.518800021043,807.42,24185.66,49,6,4,-0.9635885771570523,0,0,3,3,3,0.5021046520853508,0
TXN00000187,CUST000115,2024-12-25 00:28:22.664021,22980.64,EUR,DE,DE,cajero,atm,0,0,2,25,12,6975.763859649122,5678.052922748995,582.15,24541.97,57,6,4,2.8187261294111865,1,1,3,1,0,0.5371598149205399,0
TXN00000188,CUST000035,2025-03-06 03:47:22.664021,470.16,EUR,DE,FR,web,pos,0,3,3,6,3,5403.152432432432,15620.291957324544,102.61,76076.8,37,9,4,-0.3158066728582167,1,1,5,3,3,0.47566196102983876,0
TXN00000189,CUST000188,2025-10-01 01:08:22.664021,1149.93,EUR,IT,IT,sucursal,desktop,0,1,2,1,10,4936.442647058823,3552.9495258458055,1054.79,14763.77,34,6,4,-1.0657378097966868,1,5,8,2,1,0.4789049547784025,0
TXN00000190,CUST000102,2025-01-25 06:41:22.664021,5661.01,EUR,FR,US,app,pos,0,6,5,25,1,5521.343448275862,4623.42696228088,838.24,21094.3,58,6,4,0.030208447723596744,1,3,14,0,3,0.4995799066757167,0
TXN00000191,CUST000083,2025-06-06 02:07:22.664021,298.17,EUR,ES,ES,app,atm,0,2,4,6,6,158.37742857142857,131.01619648393864,23.45,495.8,70,3,4,1.0669869383570585,1,2,4,0,0,0.5029233819313019,0
TXN00000192,CUST000011,2025-07-29 07:40:22.664021,410.52,EUR,ES,DE,sucursal,atm,0,7,1,29,7,6842.28813559322,19777.341914438304,120.51,93059.14,59,8,4,-0.3252089266137704,1,2,3,2,0,0.4539631551741184,0
TXN00000193,CUST000131,2025-02-05 15:06:22.664021,1733.22,EUR,DE,IT,sucursal,desktop,0,15,2,5,2,890.2438181818181,592.6132155358536,134.89,2885.62,55,5,4,1.4224728006334992,1,1,8,2,1,0.4789179553306028,0
TXN00000194,CUST000018,2025-08-21 08:59:22.664021,37.95,EUR,FR,IT,app,desktop,0,8,3,21,8,5103.5586,17225.696229594236,15.89,84153.27,50,6,4,-0.29407279288967536,1,3,8,0,1,0.446674899600977,0
TXN00000195,CUST000115,2025-02-15 01:21:22.664021,16286.03,EUR,DE,DE,app,pos,0,1,5,15,2,6975.763859649122,5678.052922748995,582.15,24541.97,57,6,4,1.6396934416390885,1,1,3,0,3,0.5124860162915781,0
TXN00000196,CUST000131,2025-04-23 02:20:22.664021,448.18,EUR,DE,FR,cajero,pos,0,2,2,23,4,890.2438181818181,592.6132155358536,134.89,2885.62,55,5,4,-0.7459567317211072,1,1,5,1,3,0.430880825356322,0
TXN00000197,CUST000053,2025-09-29 03:15:22.664021,2073.45,EUR,FR,IT,cajero,atm,0,3,0,29,9,5120.007843137255,3842.5661514010735,1060.21,14819.86,51,6,4,-0.7928446049610823,1,3,8,1,0,0.4479056388947294,0
TXN00000198,CUST000170,2025-10-05 07:37:22.664021,5585.03,GBP,US,DE,cajero,atm,0,7,6,5,10,8912.418965517241,6940.298442880395,530.84,24700.95,58,6,4,-0.4794302424344828,2,6,3,1,0,0.5130415351221805,0
TXN00000199,CUST000057,2025-03-18 13:00:22.664021,65.47,EUR,ES,FR,web,mobile,0,13,1,18,3,180.91574074074074,140.8073723895602,11.53,490.57,54,3,4,-0.8198842003915982,1,2,5,3,2,0.4604604580639526,0
TXN00000200,CUST000086,2025-08-13 03:09:22.664021,8274.35,EUR,ES,ES,sucursal,tablet,0,3,2,13,8,5910.098163265306,4295.407110007479,1124.83,14315.23,49,6,4,0.5504139131948692,1,2,4,2,4,0.44309730897074096,0
TXN00000201,CUST000108,2025-10-31 07:03:22.664021,69.55,EUR,ES,ES,app,desktop,0,7,4,31,10,161.04898305084745,113.9917943612899,19.95,497.52,59,3,4,-0.8026804276645273,1,2,4,0,1,0.4843696005379757,0
TXN00000202,CUST000020,2025-04-05 11:37:22.664021,69.69,EUR,IT,ES,cajero,desktop,0,11,5,5,4,3846.059838709678,15316.855243886674,10.07,91727.99,62,5,4,-0.24654994633904165,1,5,4,1,1,0.4551930457744966,0
TXN00000203,CUST000184,2025-02-28 02:55:22.664021,60.09,EUR,FR,ES,app,pos,0,2,4,28,2,141.98777777777778,127.80667248159469,12.93,486.33,54,3,4,-0.6407942210433307,1,3,4,0,3,0.4718820475682268,0
TXN00000204,CUST000184,2025-08-29 09:43:22.664021,235.41,EUR,FR,ES,web,tablet,0,9,4,29,8,141.98777777777778,127.80667248159469,12.93,486.33,54,3,4,0.7309651341146585,1,3,4,3,4,0.47207240421744084,0
TXN00000205,CUST000161,2025-09-30 08:06:22.664021,95.54,EUR,ES,ES,cajero,pos,0,8,1,30,9,139.16267857142856,120.75959945266268,10.61,487.09,56,3,4,-0.3612356980969681,1,2,4,1,3,0.4519804982471857,0
TXN00000206,CUST000096,2025-05-25 10:42:22.664021,1960.62,EUR,ES,GB,sucursal,pos,0,10,6,25,5,8049.057142857143,6639.965843385416,600.14,24951.57,49,6,4,-0.9169380213010235,1,2,6,2,3,0.4468700787110837,0
TXN00000207,CUST000040,2025-05-31 08:35:22.664021,50.56,EUR,IT,FR,sucursal,pos,0,8,5,31,5,3628.3949350649345,15519.208478751982,12.24,86491.01,77,6,4,-0.23054235915014354,1,5,5,2,3,0.4743150332835584,0
TXN00000208,CUST000152,2025-08-26 11:59:22.664021,1108.87,USD,GB,FR,app,tablet,0,11,1,26,8,951.1576086956521,716.2417846887702,125.83,2743.37,46,5,4,0.2201943456184764,3,4,5,0,4,0.5020735108102881,0
TXN00000209,CUST000140,2025-05-26 08:50:22.664021,592.54,EUR,DE,ES,web,desktop,0,8,0,26,5,680.5558695652173,567.6112813520499,132.76,2321.13,46,5,4,-0.15506363650930258,1,1,4,3,1,0.44179443660496076,0
TXN00000210,CUST000134,2025-04-29 11:08:22.664021,145.87,EUR,FR,ES,sucursal,pos,0,11,1,29,4,159.77609756097561,110.03255829249015,11.1,483.71,41,3,4,-0.12638166057748615,1,3,4,2,3,0.4745059494395742,0
TXN00000211,CUST000095,2025-03-29 13:18:22.664021,475.55,EUR,IT,FR,web,pos,0,13,5,29,3,175.85649999999998,142.59839717673157,10.78,490.31,60,3,4,2.1016610553266535,1,5,5,3,3,0.5292090920220112,0
TXN00000212,CUST000184,2025-01-21 10:25:22.664021,186.57,EUR,FR,FR,cajero,pos,0,10,1,21,1,141.98777777777778,127.80667248159469,12.93,486.33,54,3,4,0.3488254643341645,1,3,5,1,3,0.45638640964454247,0
TXN00000213,CUST000005,2025-02-19 14:53:22.723200,5047.83,USD,GB,IR,sucursal,desktop,1,14,2,19,2,6466.936301369863,19296.227101558216,101.43,91205.04,73,10,4,-0.0735432006385188,3,4,7,2,1,0.5298865925572863,0
TXN00000214,CUST000169,2025-05-11 04:37:22.664021,2433.16,EUR,DE,DE,web,pos,0,4,6,11,5,1003.1623076923078,777.0232421375961,108.39,2916.08,52,5,4,1.8403538181604517,1,1,3,3,3,0.4816068089567803,0
TXN00000215,CUST000053,2025-06-10 08:21:22.664021,7042.01,EUR,FR,US,web,pos,0,8,1,10,6,5120.007843137255,3842.5661514010735,1060.21,14819.86,51,6,4,0.500187135532269,1,3,14,3,3,0.46806867245429873,0
TXN00000216,CUST000081,2025-07-11 11:42:22.664021,14358.28,CHF,CH,GB,app,mobile,0,11,4,11,7,7762.277592592593,5260.794077166913,692.26,19011.44,54,6,4,1.2538035721226592,0,0,6,0,2,0.5113994463572499,0
TXN00000217,CUST000014,2024-12-03 15:29:22.664021,1654.77,EUR,IT,GB,web,pos,0,15,1,3,12,5642.3088,18407.19611524372,109.06,98916.6,50,6,4,-0.21662934293839206,1,5,6,3,3,0.47469136270399226,0
TXN00000218,CUST000013,2025-03-29 10:10:22.664021,273.34,GBP,GB,IT,sucursal,mobile,0,10,5,29,3,1005.2969491525424,1231.6273207067234,104.65,7113.51,59,5,4,-0.5943006754171671,2,4,8,2,2,0.46438309767461555,0
TXN00000219,CUST000177,2024-12-02 07:09:22.664021,216.91,EUR,FR,DE,web,pos,0,7,0,2,12,882.1804000000001,714.9039851529658,108.09,2740.13,50,5,4,-0.930573073987105,1,3,3,3,3,0.47228240000401284,0
TXN00000220,CUST000184,2025-01-06 11:20:22.664021,22.39,EUR,FR,ES,sucursal,pos,0,11,0,6,1,141.98777777777778,127.80667248159469,12.93,486.33,54,3,4,-0.9357709931711894,1,3,4,2,3,0.4758245826683684,0
TXN00000221,CUST000160,2025-09-19 04:55:22.664021,1560.25,EUR,DE,IT,sucursal,mobile,0,4,4,19,9,904.2335714285715,637.0384111964836,114.49,2851.37,56,5,4,1.0297910079072146,1,1,8,2,2,0.44877623567120856,0
TXN00000222,CUST000062,2025-03-09 02:54:22.664021,285.36,EUR,IT,FR,sucursal,atm,0,2,6,9,3,897.1857692307692,674.5982232769489,119.34,2822.56,52,5,4,-0.9069483838125117,1,5,5,2,0,0.4556495733658892,0
TXN00000223,CUST000115,2025-04-02 06:29:22.664021,2902.53,EUR,DE,ES,cajero,desktop,0,6,2,2,4,6975.763859649122,5678.052922748995,582.15,24541.97,57,6,4,-0.7173645463240462,1,1,4,1,1,0.44535913481767475,0
